dealer_name,filename2,filename,shape,Part number,Part description,Part category,Status,Quality,On stock,Price ex tax,Packaged quantity,Max order quantity
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",97071ADX,"Rear Cover - Green, Huawei P Smart 2021",Housing,"Leverbaar, alleen uit voorraad",Original,1,9.6,1,0
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAH1001,LCD Touchscreen excl. frame (Refurb) for model Huawei Honor 10,Display,"Leverbaar, alleen uit voorraad",Original,11,17.94,1,5
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAH10L01,LCD Touchscreen excl. frame (Refurb) for model Huawei Honor 10 Lite,Display,"Leverbaar, alleen uit voorraad",Original,11,20.53,1,5
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAH20L01,LCD Touchscreen excl. frame (Refurb) for model Huawei Honor 20 Lite,Display,"Leverbaar, alleen uit voorraad",Original,13,55.54,1,5
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAH901,LCD Touchscreen excl. frame (Refurb) for model Huawei Honor 9,Display,"Leverbaar, alleen uit voorraad",Original,8,16.93,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAM1001,LCD Touchscreen excl. frame (Refurb) for model Huawei Mate 10,Display,"Leverbaar, alleen uit voorraad",Original,10,28.75,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAM20P01,LCD Touchscreen excl. frame (Refurb) for model Huawei Mate 20 Pro,Display,"Leverbaar, alleen uit voorraad",Original,10,76.5,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAM3001,LCD Touchscreen excl. frame (Refurb) for model Huawei Mate 30,Display,"Leverbaar, alleen uit voorraad",Original,10,144.11,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAM30P01,LCD Touchscreen excl. frame (Refurb) for model Huawei Mate 30 Pro,Display,"Leverbaar, alleen uit voorraad",Original,8,191.38,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAM40P01,LCD Touchscreen excl. frame (Refurb) for model Huawei Mate 40 Pro,Display,"Leverbaar, alleen uit voorraad",Original,9,176.13,1,2
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP10P01,LCD Touchscreen excl. frame (Refurb) for model Huawei P10 Plus,Display,"Leverbaar, alleen uit voorraad",Original,4,29.31,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP2001,LCD Touchscreen excl. frame (Refurb) for model Huawei P20,Display,"Leverbaar, alleen uit voorraad",Original,3,24.43,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP3001,LCD Touchscreen excl. frame (Refurb) for model Huawei P30,Display,"Leverbaar, alleen uit voorraad",Original,3,88.38,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP4001,LCD Touchscreen excl. frame (Refurb) for model Huawei P40,Display,"Leverbaar, alleen uit voorraad",Original,3,81.23,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP40L5G01,LCD Touchscreen excl. frame (Refurb) for model Huawei P40 Lite 5G,Display,"Leverbaar, alleen uit voorraad",Original,3,23.6,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP40P01,LCD Touchscreen excl. frame (Refurb) for model Huawei P40 Pro,Display,"Leverbaar, alleen uit voorraad",Original,1,176.77,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAP50P01,LCD Touchscreen excl. frame (Refurb) for model Huawei P50 Pro,Display,"Leverbaar, alleen uit voorraad",Original,2,172.23,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAPSMART202001,LCD Touchscreen excl. frame (Refurb) for model Huawei P Smart 2020,Display,"Leverbaar, alleen uit voorraad",Original,1,19.54,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAPSMART202101,LCD Touchscreen excl. frame (Refurb) for model Huawei P Smart 2021,Display,"Leverbaar, alleen uit voorraad",Original,3,17.91,1,1
2S,2S_huawei.csv,2S_huawei.xlsx,"(303, 9)",REF-HUAPSMARTS01,LCD Touchscreen excl. frame (Refurb) for model Huawei P Smart S (Y8P),Display,"Leverbaar, alleen uit voorraad",Original,3,51.06,1,1
