dealer_name,filename2,filename,shape,Part number,Part description,Part category,Status,Quality,On stock,Price ex tax,Packaged quantity,Max order quantity
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050000VF9T,"Back Cover - Green, Xiaomi Redmi Note 10",Housing,"Leverbaar, alleen uit voorraad",Original,3,13.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050000VH9T,"Back Cover - White, Xiaomi Redmi Note 10",Housing,"Leverbaar, alleen uit voorraad",Original,1,16.35,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050000Z19T,"Back cover - Tarnish, Xiaomi Redmi Note 10S_x000D_
",Housing,"Leverbaar, alleen uit voorraad",,11,10.14,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050000Z39T,"Back cover - White, Xiaomi Redmi Note 10S",Housing,"Leverbaar, alleen uit voorraad",,13,10.05,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050000Z49T,"Back cover - Blue, Xiaomi Redmi Note 10S",Housing,"Leverbaar, alleen uit voorraad",,20,10.44,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500011W1L,"Back cover - Pink, Xiaomi Mi 11 Lite 4G_x000D_
",Housing,"Leverbaar, alleen uit voorraad",,4,18.75,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012A9X,"Back cover - Tarnish, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",,25+,8.4,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012D9X,"Back Cover - White, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",Original,1,16.79,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012E9X,"Back cover - White, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",,1,13.02,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012G9X,"Back cover - Blue, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",,4,8.4,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012K9X,"Back Cover - Green, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",Original,2,15.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012L9X,"Back cover - Green, Xiaomi Redmi Note 10 5G",Housing,"Leverbaar, alleen uit voorraad",,1,8.51,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500012N9X,"Back cover - Blue, Xiaomi Poco M3 Pro",Housing,"Leverbaar, alleen uit voorraad",,11,8.02,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001344J,"Back Cover - Purple, Xiaomi Redmi Note 10 Pro",Housing,"Leverbaar, alleen uit voorraad",Original,8,14.27,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500013E9X,"Back cover - Black, Xiaomi Poco M3 Pro",Housing,"Leverbaar, alleen uit voorraad",,15,6.54,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500013Z9X,"Back cover - Yellow, Xiaomi Poco M3 Pro",Housing,"Leverbaar, alleen uit voorraad",,6,9.6,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500015E9T,"Back cover - Purple, Xiaomi Redmi Note 10S",Housing,"Leverbaar, alleen uit voorraad",,3,10.05,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500015Y6D,"Back cover - Tarnish, Xiaomi Poco X3 GT",Housing,"Leverbaar, alleen uit voorraad",Original,3,7.8,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500015Z6D,"Back cover - Blue, Xiaomi Poco X3 GT",Housing,"Leverbaar, alleen uit voorraad",Original,2,7.82,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001616D,"Back cover - White, Xiaomi Poco X3 GT",Housing,"Leverbaar, alleen uit voorraad",Original,3,7.58,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",550500017Y4J,"Back cover - White, Xiaomi 11 Lite 5G NE",Housing,"Leverbaar, alleen uit voorraad",,1,19.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001AV1L,"Back cover - Pink, Xiaomi 11 Lite 5G NE",Housing,"Leverbaar, alleen uit voorraad",,1,16.65,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001AX1L,"Back cover - Light Blue, Xiaomi 11 Lite 5G NE",Housing,"Leverbaar, alleen uit voorraad",,4,15.24,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001H34J,"Back cover - Green, Xiaomi 11 Lite 5G NE",Housing,"Leverbaar, alleen uit voorraad",Original,1,19.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001K99X,"Back Cover - Tarnish, Xiaomi Redmi 10 (2022)",Housing,"Leverbaar, alleen uit voorraad",Original,5,9.02,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001U09T,"Back cover - White, Xiaomi Redmi Note 11S",Housing,"Leverbaar, alleen uit voorraad",Original,2,21.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001UU9T,"Back cover - Blue, Xiaomi Redmi Note 11S",Housing,"Leverbaar, alleen uit voorraad",Original,3,16.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001VW9T,"Back cover - Blue/Green, Xiaomi Redmi Note 11",Housing,"Leverbaar, alleen uit voorraad",Original,5,7.64,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",55050001ZJ1L,"Back cover - Black, Xiaomi 12 Lite",Housing,"Leverbaar, alleen uit voorraad",Original,1,36.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",554043900110,"Back cover - Black, Xiaomi Mi 9SE",Housing,"Leverbaar, alleen uit voorraad",Original,3,20.8,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540440000A7,"Back cover - Black, Xiaomi Mi 9",Housing,"Leverbaar, alleen uit voorraad",Original,9,26.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540446000A7,"Back cover - Blue, Xiaomi Mi 9",Housing,"Leverbaar, alleen uit voorraad",Original,3,32.4,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540449000A7,"Back cover - Purple, Xiaomi Mi 9",Housing,"Leverbaar, alleen uit voorraad",Original,2,28.7,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540453000A7,"Back cover- Black, Redmi Note 7",Housing,"Leverbaar, alleen uit voorraad",Original,5,11.07,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540463000A7,"Back cover - Black, Xiaomi Mi 9T / 9T Pro",Housing,"Leverbaar, alleen uit voorraad",Original,8,19.5,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",554047111010,"Back cover - Blue, Xiaomi Mi 9 Lite",Housing,"Leverbaar, alleen uit voorraad",Original,1,22.4,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",554047122010,"Back cover - White, Xiaomi Mi 9 Lite",Housing,"Leverbaar, alleen uit voorraad",Original,3,20.76,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540506000A7,"Back cover - White, Xiaomi Mi A3",Housing,"Leverbaar, alleen uit voorraad",Original,2,24.7,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5540511000A7,"Back cover - Blue, Xiaomi Mi A3",Housing,"Leverbaar, alleen uit voorraad",Original,4,14.85,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000100F400,"LCD Touchscreen - Green, Xiaomi Mi Note 10",Display,"Leverbaar, alleen uit voorraad",Original,13,89.07,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600010F1100,"LCD Touchscreen - White, Xiaomi Mi 9T / 9T Pro",Display,"Leverbaar, alleen uit voorraad",Original,5,110.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600010K6T00,"LCD Touchscreen - Black, Xiaomi Redmi Note 11 Pro 5G",Display,"Leverbaar, alleen uit voorraad",Original,25+,69.08,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600010K7S00,"LCD Touchscreen - Black, Xiaomi Redmi Note 11S",Display,"Leverbaar, alleen uit voorraad",Original,4,81.73,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600010K7T00,"LCD Touchscreen - Black, Xiaomi Redmi Note 11",Display,"Leverbaar, alleen uit voorraad",Original,12,78.2,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600010L1600,"LCD Touchscreen - Black, for model Xiaomi Poco X4 GT",Display,"Leverbaar, alleen uit voorraad",Original,1,54.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001C3L200,"LCD Touchscreen - Black, Xiaomi Redmi 10A",Display,"Leverbaar, alleen uit voorraad",,5,38.88,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001C3LV00,"LCD Touchscreen - Black, Xiaomi Redmi 9AT",Display,"Leverbaar, alleen uit voorraad",Original,25+,27.94,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001C3QA00,"LCD Touchscreen - Black, for model Xiaomi Redmi 10C",Display,"Leverbaar, alleen uit voorraad",Original,2,37.2,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001J19S00,"LCD Touchscreen - Black, Xiaomi Redmi 9T_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,13,31.64,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001K16A00,"LCD Touchscreen - Black, Xiaomi Poco M4 Pro 5G",Display,"Leverbaar, alleen uit voorraad",,11,42.0,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001K16B00,"LCD Touchscreen - Black, Xiaomi Redmi Note 11S 5G",Display,"Leverbaar, alleen uit voorraad",,1,63.25,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001K16U00,"LCD Touchscreen - Black, Xiaomi Redmi Note 11 Pro+ 5G",Display,"Leverbaar, alleen uit voorraad",,2,90.2,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001K19S00,"LCD Touchscreen - Black, Xiaomi Redmi 10 (2022)",Display,"Leverbaar, alleen uit voorraad",Original,2,42.37,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560001L19C00,"LCD Touchscreen - Black, for model Xiaomi Poco M5",Display,"Leverbaar, alleen uit voorraad",Original,2,48.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000200F400,"LCD Touchscreen - White, Xiaomi Mi Note 10 ",Display,"Leverbaar, alleen uit voorraad",Original,3,96.31,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000200K600,"LCD Touchscreen - Tarnish, Xiaomi Redmi Note 10 Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,78.6,1,100
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600020C3X00,"LCD Touchscreen - White, Redmi Note 8T",Display,"Leverbaar, alleen uit voorraad",Original,14,38.93,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600020F4L00,"LCD Touchscreen - Purple, Xiaomi Mi Note 10 Lite",Display,"Leverbaar, alleen uit voorraad",Original,2,136.38,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600020K7B00,"LCD Touchscreen - Black, Xiaomi Redmi Note 10S_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,68.69,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002J19C00,"LCD Touchscreen - Black, Xiaomi Poco M3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,36.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002J20C00,"LCD Touchscreen - Blue, Xiaomi Poco X3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,4,51.19,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002J20S00,"LCD Touchscreen - Tarnish, Xiaomi Poco X3 Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,50.15,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002J6A100,"LCD Touchscreen - White, Xiaomi Redmi Note 9S",Display,"Leverbaar, alleen uit voorraad",Original,8,45.19,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002J6B200,"LCD Touchscreen - White, Xiaomi Redmi Note 9 Pro",Display,"Leverbaar, alleen uit voorraad",Original,4,51.6,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002K19A00,"LCD Touchscreen - Tarnish, Xiaomi Redmi 10 (2021)_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,41.6,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560002K19P00,"LCD Touchscreen - Tarnish, Xiaomi Poco M3 Pro 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,2,39.6,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300F400,"LCD Touchscreen - Black, Xiaomi Mi Note 10 ",Display,"Leverbaar, alleen uit voorraad",Original,3,109.26,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300G700,"LCD Touchscreen - White, Xiaomi Redmi Note 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,23,46.13,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300J900,"LCD Touchscreen - Blue, Xiaomi Mi 10 Lite 5G",Display,"Leverbaar, alleen uit voorraad",Original,2,67.85,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300K100,"LCD Touchscreen - Black, Xiaomi Mi 11 Ultra_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,255.09,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300L200,"LCD Touchscreen - Black, Xiaomi 12 Pro",Display,"Leverbaar, alleen uit voorraad",Original,8,194.95,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300L300,"LCD Touchscreen - Black, Xiaomi 12 (2022)",Display,"Leverbaar, alleen uit voorraad",Original,25+,117.0,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000300L900,"LCD Touchscreen - Black, Xiaomi 12 Lite_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,81.88,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030C3J00,"LCD Touchscreen - Blue, Xiaomi Redmi Note 8 ",Display,"Leverbaar, alleen uit voorraad",Original,25+,37.07,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030C3K00,"LCD Touchscreen - Black, Xiaomi Redmi 8A / 8A Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,30.3,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030C3X00,"LCD Touchscreen - Blue, Redmi Note 8T ",Display,"Leverbaar, alleen uit voorraad",Original,25+,38.16,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030F4L00,"LCD Touchscreen - White, Xiaomi Mi Note 10 Lite",Display,"Leverbaar, alleen uit voorraad",Original,1,161.59,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030J1700,"LCD Touchscreen - Blue, Xiaomi Mi 10T Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,5,72.45,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030J2200,"LCD Touchscreen - Black, Xiaomi Redmi Note 9T_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,42.12,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030J3S00,"LCD Touchscreen - Black, Xiaomi Mi 10T / 10T Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,67.51,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030K1100,"LCD Touchscreen – Black, Xiaomi Mi 11X Pro & Xiaomi Mi 11i ",Display,"Leverbaar, alleen uit voorraad",Original,25+,83.75,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030K3S00,"LCD Touchscreen - Black, Xiaomi 11T Pro",Display,"Leverbaar, alleen uit voorraad",,25+,78.86,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030K9D00,"LCD Touchscreen - Black, Xiaomi 11 Lite 5G NE",Display,"Leverbaar, alleen uit voorraad",,25+,95.34,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600030L3A00,"LCD Touchscreen - Black, Xiaomi 12X 5G",Display,"Leverbaar, alleen uit voorraad",Original,6,94.27,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003J15S00,"LCD Touchscreen - Black, Xiaomi Redmi Note 9",Display,"Leverbaar, alleen uit voorraad",Original,5,42.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003J20C00,"LCD Touchscreen - Tarnish, Xiaomi Poco X3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,4,46.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003J20S00,"LCD Touchscreen - Blue, Xiaomi Poco X3 Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,4,49.04,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003J6A100,"LCD Touchscreen - Blue, Xiaomi Redmi Note 9S",Display,"Leverbaar, alleen uit voorraad",Original,3,52.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003J6B200,"LCD Touchscreen - Gray, Xiaomi Redmi Note 9 Pro",Display,"Leverbaar, alleen uit voorraad",Original,13,47.23,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003K10A00,"LCD Touchscreen - Black, Xiaomi Poco X3 GT",Display,"Leverbaar, alleen uit voorraad",,3,45.44,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003K11A00,"LCD Touchscreen - Black, Xiaomi Poco F3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,1,82.75,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560003K11R00,"LCD Touchscreen - Silver, Xiaomi 11T",Display,"Leverbaar, alleen uit voorraad",,25+,75.28,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000400G700,"LCD Touchscreen - Green, Xiaomi Redmi Note 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,48.42,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000400J100,"LCD Touchscreen - Gray, Xiaomi Mi 10 Pro Version ""S""",Display,"Leverbaar, alleen uit voorraad",Original,23,126.02,1,5
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000400J900,"LCD Touchscreen - Tarnish, Xiaomi Mi 10 Lite 5G",Display,"Leverbaar, alleen uit voorraad",Original,10,67.85,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000400L200,"LCD Touchscreen - Purple, Xiaomi 12 Pro",Display,"Leverbaar, alleen uit voorraad",Original,5,210.57,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000400L300,"LCD Touchscreen - Blue, Xiaomi 12 (2022)_x000D_
",Display,"Leverbaar, alleen uit voorraad",,1,123.04,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040C3I00,"LCD Touchscreen - Black, Xiaomi Redmi 8 ",Display,"Leverbaar, alleen uit voorraad",Original,25+,28.54,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040C3J00,"LCD Touchscreen - White, Xiaomi Redmi Note 8",Display,"Leverbaar, alleen uit voorraad",Original,25+,37.12,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040C3X00,"LCD Touchscreen - Tarnish/Black, Redmi Note 8T",Display,"Leverbaar, alleen uit voorraad",Original,25+,38.74,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040J1700,"LCD Touchscreen - Tarnish, Xiaomi Mi 10T Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,50.39,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040J3S00,"LCD Touchscreen - Silver, Xiaomi Mi 10T / 10T Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,25+,68.66,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040K1100,"LCD Touchscreen – Blue, Xiaomi Mi 11X Pro & Xiaomi Mi 11i ",Display,"Leverbaar, alleen uit voorraad",Original,4,81.08,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040K9D00,"LCD Touchscreen - Silver/White, Xiaomi 11 Lite 5G",Display,"Leverbaar, alleen uit voorraad",,25+,92.63,1,10
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600040L3A00,"LCD Touchscreen - Blue, Xiaomi 12X 5G",Display,"Leverbaar, alleen uit voorraad",Original,5,106.36,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004J19C00,"Lower Speaker, Xiaomi Poco M3",Audio/speaker,"Leverbaar, alleen uit voorraad",Original,2,8.0,1,0
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004J20S00,"LCD Touchscreen - Gold, Xiaomi Poco X3 Pro_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,52.86,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004J6A100,"LCD Touchscreen - Gray, Xiaomi Redmi Note 9S",Display,"Leverbaar, alleen uit voorraad",Original,8,45.19,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004J6B200,"LCD Touchscreen - Green, Xiaomi Redmi Note 9 Pro",Display,"Leverbaar, alleen uit voorraad",Original,1,57.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004K11A00,"LCD Touchscreen - Blue, Xiaomi Poco F3_x000D_
",Display,"Leverbaar, alleen uit voorraad",,6,78.58,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560004K11R00,"LCD Touchscreen - Tarnish, Xiaomi 11T",Display,"Leverbaar, alleen uit voorraad",,2,83.95,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500G700,"LCD Touchscreen - Tarnish/Black, Xiaomi Redmi Note 8 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,48.29,1,50
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J100,"LCD Touchscreen - White, Xiaomi Mi 10 Pro",Display,"Leverbaar, alleen uit voorraad",Original,7,129.25,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J200,"LCD Touchscreen - Gray, Xiaomi Mi 10 Version ""S""",Display,"Leverbaar, alleen uit voorraad",Original,2,202.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500J900,"LCD Touchscreen - White, Xiaomi Mi 10 Lite 5G",Display,"Leverbaar, alleen uit voorraad",Original,3,68.23,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500K200,"LCD Touchscreen - Blue, Xiaomi Mi 11_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,1,191.4,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500L200,"LCD Touchscreen - Violet Gold, Xiaomi 12 Pro",Display,"Leverbaar, alleen uit voorraad",Original,3,220.0,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000500L300,"LCD Touchscreen - Purple, Xiaomi 12 (2022)_x000D_
",Display,"Leverbaar, alleen uit voorraad",,2,113.58,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050C3J00,"LCD Touchscreen - Black, Xiaomi Redmi Note 8 ",Display,"Leverbaar, alleen uit voorraad",Original,25+,37.3,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050J1700,"LCD Touchscreen - Gold, Xiaomi Mi 10T Lite 5G_x000D_
",Display,"Leverbaar, alleen uit voorraad",,10,51.07,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050J1900,"LCD Touchscreen - Black, Xiaomi Redmi 9",Display,"Leverbaar, alleen uit voorraad",Original,6,45.98,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050K1100,"LCD Touchscreen - White, Xiaomi Mi 11X Pro / Mi 11i_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,3,79.35,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050K9D00,"LCD Touchscreen - Blue, Xiaomi 11 Lite 5G NE",Display,"Leverbaar, alleen uit voorraad",,7,92.63,1,2
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",5600050L3A00,"LCD Touchscreen - Purple, Xiaomi 12X 5G",Display,"Leverbaar, alleen uit voorraad",Original,1,107.8,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560005J6B200,"LCD Touchscreen - Blue, Xiaomi Redmi Note 9 Pro",Display,"Leverbaar, alleen uit voorraad",Original,25+,47.06,1,25
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",560005K11A00,"LCD Touchscreen - White, Xiaomi Poco F3_x000D_
",Display,"Leverbaar, alleen uit voorraad",Original,5,75.9,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000600J200,"LCD Touchscreen - Green, Xiaomi Mi 10 ",Display,"Leverbaar, alleen uit voorraad",Original,1,137.5,1,1
2S,2S_xiaomi.csv,2S_xiaomi.xlsx,"(474, 9)",56000600K200,"LCD Touchscreen - Purple, Xiaomi Mi 11",Display,"Leverbaar, alleen uit voorraad",Original,6,210.78,1,2
